IGFBP4__L2-L3-eNeuron|GABBR2__L6-eNeuron
IGFBP4__L2-L3-eNeuron|GLG1__L5-eNeuron
IGFBP4__L2-L3-eNeuron|HRH3__L5-eNeuron
IGFBP4__L2-L3-eNeuron|KCNJ4__L4-eNeuron
IGFBP4__L2-L3-eNeuron|KCNJ4__L5-eNeuron
IGFBP4__L2-L3-eNeuron|LINGO1__L4-eNeuron
IGFBP4__L2-L3-eNeuron|LINGO1__L5-eNeuron
IGFBP4__L2-L3-eNeuron|LINGO1__L6-eNeuron
IGFBP4__L2-L3-eNeuron|NLGN2__L5-eNeuron
IGFBP4__L2-L3-eNeuron|RTN4R__L4-eNeuron
IGFBP4__L2-L3-eNeuron|RTN4R__L5-eNeuron
IGFBP4__L2-L3-eNeuron|SLC17A7__L4-eNeuron
IGFBP4__L2-L3-eNeuron|SLC17A7__L5-eNeuron
IGFBP4__L2-L3-eNeuron|SLC17A7__L6-eNeuron
IGFBP4__L2-L3-eNeuron|STX1A__L5-eNeuron
IGFBP4__L2-L3-eNeuron|STX1A__L6-eNeuron
IGFBP4__L2-L3-eNeuron|SV2A__L5-eNeuron
IGFBP4__L2-L3-eNeuron|SV2A__L6-eNeuron
LRRC4B__L6-eNeuron|ADCY1__L2-L3-eNeuron
LRRC4B__L6-eNeuron|ADCY1__L5-eNeuron
LRRC4B__L6-eNeuron|ADORA1__L5-eNeuron
LRRC4B__L6-eNeuron|CADM3__L2-L3-eNeuron
LRRC4B__L6-eNeuron|CADM3__L5-eNeuron
LRRC4B__L6-eNeuron|CAP1__L5-eNeuron
LRRC4B__L6-eNeuron|CNTNAP1__L5-eNeuron
LRRC4B__L6-eNeuron|EPHB6__L5-eNeuron
LRRC4B__L6-eNeuron|FLOT1__L5-eNeuron
LRRC4B__L6-eNeuron|GABBR2__L5-eNeuron
LRRC4B__L6-eNeuron|GLG1__L5-eNeuron
LRRC4B__L6-eNeuron|HRH3__L5-eNeuron
LRRC4B__L6-eNeuron|KCNJ4__L2-L3-eNeuron
LRRC4B__L6-eNeuron|KCNJ4__L4-eNeuron
LRRC4B__L6-eNeuron|KCNJ4__L5-eNeuron
LRRC4B__L6-eNeuron|LINGO1__L2-L3-eNeuron
LRRC4B__L6-eNeuron|LINGO1__L4-eNeuron
LRRC4B__L6-eNeuron|LINGO1__L5-eNeuron
LRRC4B__L6-eNeuron|NLGN2__L5-eNeuron
LRRC4B__L6-eNeuron|RTN4R__L4-eNeuron
LRRC4B__L6-eNeuron|RTN4R__L5-eNeuron
LRRC4B__L6-eNeuron|SLC17A7__L2-L3-eNeuron
LRRC4B__L6-eNeuron|SLC17A7__L4-eNeuron
LRRC4B__L6-eNeuron|SLC17A7__L5-eNeuron
LRRC4B__L6-eNeuron|STX1A__L2-L3-eNeuron
LRRC4B__L6-eNeuron|STX1A__L5-eNeuron
LRRC4B__L6-eNeuron|SV2A__L5-eNeuron
NLGN2__L6-eNeuron|ADCY1__L2-L3-eNeuron
NLGN2__L6-eNeuron|ADCY1__L5-eNeuron
NLGN2__L6-eNeuron|ADORA1__L5-eNeuron
NLGN2__L6-eNeuron|CADM3__L2-L3-eNeuron
NLGN2__L6-eNeuron|CADM3__L5-eNeuron
NLGN2__L6-eNeuron|CAP1__L5-eNeuron
NLGN2__L6-eNeuron|CNTNAP1__L5-eNeuron
NLGN2__L6-eNeuron|EPHB6__L5-eNeuron
NLGN2__L6-eNeuron|FLOT1__L5-eNeuron
NLGN2__L6-eNeuron|GABBR2__L5-eNeuron
NLGN2__L6-eNeuron|GLG1__L5-eNeuron
NLGN2__L6-eNeuron|HRH3__L5-eNeuron
NLGN2__L6-eNeuron|KCNJ4__L2-L3-eNeuron
NLGN2__L6-eNeuron|KCNJ4__L4-eNeuron
NLGN2__L6-eNeuron|KCNJ4__L5-eNeuron
NLGN2__L6-eNeuron|LINGO1__L2-L3-eNeuron
NLGN2__L6-eNeuron|LINGO1__L4-eNeuron
NLGN2__L6-eNeuron|LINGO1__L5-eNeuron
NLGN2__L6-eNeuron|NLGN2__L5-eNeuron
NLGN2__L6-eNeuron|RTN4R__L4-eNeuron
NLGN2__L6-eNeuron|RTN4R__L5-eNeuron
NLGN2__L6-eNeuron|SLC17A7__L2-L3-eNeuron
NLGN2__L6-eNeuron|SLC17A7__L4-eNeuron
NLGN2__L6-eNeuron|SLC17A7__L5-eNeuron
NLGN2__L6-eNeuron|STX1A__L2-L3-eNeuron
NLGN2__L6-eNeuron|STX1A__L5-eNeuron
NLGN2__L6-eNeuron|SV2A__L5-eNeuron
NTRK3__L6-eNeuron|ADCY1__L2-L3-eNeuron
NTRK3__L6-eNeuron|ADCY1__L5-eNeuron
NTRK3__L6-eNeuron|ADORA1__L5-eNeuron
NTRK3__L6-eNeuron|CADM3__L2-L3-eNeuron
NTRK3__L6-eNeuron|CADM3__L5-eNeuron
NTRK3__L6-eNeuron|CAP1__L5-eNeuron
NTRK3__L6-eNeuron|CNTNAP1__L5-eNeuron
NTRK3__L6-eNeuron|EPHB6__L5-eNeuron
NTRK3__L6-eNeuron|FLOT1__L5-eNeuron
NTRK3__L6-eNeuron|GABBR2__L5-eNeuron
NTRK3__L6-eNeuron|GLG1__L5-eNeuron
NTRK3__L6-eNeuron|HRH3__L5-eNeuron
NTRK3__L6-eNeuron|KCNJ4__L2-L3-eNeuron
NTRK3__L6-eNeuron|KCNJ4__L4-eNeuron
NTRK3__L6-eNeuron|KCNJ4__L5-eNeuron
NTRK3__L6-eNeuron|LINGO1__L2-L3-eNeuron
NTRK3__L6-eNeuron|LINGO1__L4-eNeuron
NTRK3__L6-eNeuron|LINGO1__L5-eNeuron
NTRK3__L6-eNeuron|NLGN2__L5-eNeuron
NTRK3__L6-eNeuron|RTN4R__L4-eNeuron
NTRK3__L6-eNeuron|RTN4R__L5-eNeuron
NTRK3__L6-eNeuron|SLC17A7__L2-L3-eNeuron
NTRK3__L6-eNeuron|SLC17A7__L4-eNeuron
NTRK3__L6-eNeuron|SLC17A7__L5-eNeuron
NTRK3__L6-eNeuron|STX1A__L2-L3-eNeuron
NTRK3__L6-eNeuron|STX1A__L5-eNeuron
NTRK3__L6-eNeuron|SV2A__L5-eNeuron
PLTP__endothelial|ADCY1__L2-L3-eNeuron
PLTP__endothelial|ADCY1__L5-eNeuron
PLTP__endothelial|ADCY1__L6-eNeuron
PLTP__endothelial|ADORA1__L5-eNeuron
PLTP__endothelial|CADM3__L2-L3-eNeuron
PLTP__endothelial|CADM3__L5-eNeuron
PLTP__endothelial|CAP1__L5-eNeuron
PLTP__endothelial|CNTNAP1__L5-eNeuron
PLTP__endothelial|CNTNAP1__L6-eNeuron
PLTP__endothelial|EPHB6__L5-eNeuron
PLTP__endothelial|EPHB6__L6-eNeuron
PLTP__endothelial|FLOT1__L5-eNeuron
PLTP__endothelial|GABBR2__L5-eNeuron
PLTP__endothelial|GABBR2__L6-eNeuron
PLTP__endothelial|GLG1__L5-eNeuron
PLTP__endothelial|HRH3__L5-eNeuron
PLTP__endothelial|KCNJ4__L2-L3-eNeuron
PLTP__endothelial|KCNJ4__L4-eNeuron
PLTP__endothelial|KCNJ4__L5-eNeuron
PLTP__endothelial|LINGO1__L2-L3-eNeuron
PLTP__endothelial|LINGO1__L4-eNeuron
PLTP__endothelial|LINGO1__L5-eNeuron
PLTP__endothelial|LINGO1__L6-eNeuron
PLTP__endothelial|NLGN2__L5-eNeuron
PLTP__endothelial|RTN4R__L4-eNeuron
PLTP__endothelial|RTN4R__L5-eNeuron
PLTP__endothelial|SLC17A7__L2-L3-eNeuron
PLTP__endothelial|SLC17A7__L4-eNeuron
PLTP__endothelial|SLC17A7__L5-eNeuron
PLTP__endothelial|SLC17A7__L6-eNeuron
PLTP__endothelial|STX1A__L2-L3-eNeuron
PLTP__endothelial|STX1A__L5-eNeuron
PLTP__endothelial|STX1A__L6-eNeuron
PLTP__endothelial|SV2A__L5-eNeuron
PLTP__endothelial|SV2A__L6-eNeuron
RPH3A__L6-eNeuron|ADCY1__L2-L3-eNeuron
RPH3A__L6-eNeuron|ADCY1__L5-eNeuron
RPH3A__L6-eNeuron|ADORA1__L5-eNeuron
RPH3A__L6-eNeuron|CADM3__L2-L3-eNeuron
RPH3A__L6-eNeuron|CADM3__L5-eNeuron
RPH3A__L6-eNeuron|CAP1__L5-eNeuron
RPH3A__L6-eNeuron|CNTNAP1__L5-eNeuron
RPH3A__L6-eNeuron|EPHB6__L5-eNeuron
RPH3A__L6-eNeuron|FLOT1__L5-eNeuron
RPH3A__L6-eNeuron|GABBR2__L5-eNeuron
RPH3A__L6-eNeuron|GLG1__L5-eNeuron
RPH3A__L6-eNeuron|HRH3__L5-eNeuron
RPH3A__L6-eNeuron|KCNJ4__L2-L3-eNeuron
RPH3A__L6-eNeuron|KCNJ4__L4-eNeuron
RPH3A__L6-eNeuron|KCNJ4__L5-eNeuron
RPH3A__L6-eNeuron|LINGO1__L2-L3-eNeuron
RPH3A__L6-eNeuron|LINGO1__L4-eNeuron
RPH3A__L6-eNeuron|LINGO1__L5-eNeuron
RPH3A__L6-eNeuron|NLGN2__L5-eNeuron
RPH3A__L6-eNeuron|RTN4R__L4-eNeuron
RPH3A__L6-eNeuron|RTN4R__L5-eNeuron
RPH3A__L6-eNeuron|SLC17A7__L2-L3-eNeuron
RPH3A__L6-eNeuron|SLC17A7__L4-eNeuron
RPH3A__L6-eNeuron|SLC17A7__L5-eNeuron
RPH3A__L6-eNeuron|STX1A__L2-L3-eNeuron
RPH3A__L6-eNeuron|STX1A__L5-eNeuron
RPH3A__L6-eNeuron|SV2A__L5-eNeuron
SHANK1__L2-L3-eNeuron|ADCY1__L5-eNeuron
SHANK1__L2-L3-eNeuron|ADCY1__L6-eNeuron
SHANK1__L2-L3-eNeuron|ADORA1__L5-eNeuron
SHANK1__L2-L3-eNeuron|CADM3__L5-eNeuron
SHANK1__L2-L3-eNeuron|CAP1__L5-eNeuron
SHANK1__L2-L3-eNeuron|CNTNAP1__L5-eNeuron
SHANK1__L2-L3-eNeuron|CNTNAP1__L6-eNeuron
SHANK1__L2-L3-eNeuron|EPHB6__L5-eNeuron
SHANK1__L2-L3-eNeuron|EPHB6__L6-eNeuron
SHANK1__L2-L3-eNeuron|FLOT1__L5-eNeuron
SHANK1__L2-L3-eNeuron|GABBR2__L5-eNeuron
SHANK1__L2-L3-eNeuron|GABBR2__L6-eNeuron
SHANK1__L2-L3-eNeuron|GLG1__L5-eNeuron
SHANK1__L2-L3-eNeuron|HRH3__L5-eNeuron
SHANK1__L2-L3-eNeuron|KCNJ4__L4-eNeuron
SHANK1__L2-L3-eNeuron|KCNJ4__L5-eNeuron
SHANK1__L2-L3-eNeuron|LINGO1__L4-eNeuron
SHANK1__L2-L3-eNeuron|LINGO1__L5-eNeuron
SHANK1__L2-L3-eNeuron|LINGO1__L6-eNeuron
SHANK1__L2-L3-eNeuron|NLGN2__L5-eNeuron
SHANK1__L2-L3-eNeuron|RTN4R__L4-eNeuron
SHANK1__L2-L3-eNeuron|RTN4R__L5-eNeuron
SHANK1__L2-L3-eNeuron|SLC17A7__L4-eNeuron
SHANK1__L2-L3-eNeuron|SLC17A7__L5-eNeuron
SHANK1__L2-L3-eNeuron|SLC17A7__L6-eNeuron
SHANK1__L2-L3-eNeuron|STX1A__L5-eNeuron
SHANK1__L2-L3-eNeuron|STX1A__L6-eNeuron
SHANK1__L2-L3-eNeuron|SV2A__L5-eNeuron
SHANK1__L2-L3-eNeuron|SV2A__L6-eNeuron
SHANK1__L6-eNeuron|ADCY1__L2-L3-eNeuron
SHANK1__L6-eNeuron|ADCY1__L5-eNeuron
SHANK1__L6-eNeuron|ADORA1__L5-eNeuron
SHANK1__L6-eNeuron|CADM3__L2-L3-eNeuron
SHANK1__L6-eNeuron|CADM3__L5-eNeuron
SHANK1__L6-eNeuron|CAP1__L5-eNeuron
SHANK1__L6-eNeuron|CNTNAP1__L5-eNeuron
SHANK1__L6-eNeuron|EPHB6__L5-eNeuron
SHANK1__L6-eNeuron|FLOT1__L5-eNeuron
SHANK1__L6-eNeuron|GABBR2__L5-eNeuron
SHANK1__L6-eNeuron|GLG1__L5-eNeuron
SHANK1__L6-eNeuron|HRH3__L5-eNeuron
SHANK1__L6-eNeuron|KCNJ4__L2-L3-eNeuron
SHANK1__L6-eNeuron|KCNJ4__L4-eNeuron
SHANK1__L6-eNeuron|KCNJ4__L5-eNeuron
SHANK1__L6-eNeuron|LINGO1__L2-L3-eNeuron
SHANK1__L6-eNeuron|LINGO1__L4-eNeuron
SHANK1__L6-eNeuron|LINGO1__L5-eNeuron
SHANK1__L6-eNeuron|NLGN2__L5-eNeuron
SHANK1__L6-eNeuron|RTN4R__L4-eNeuron
SHANK1__L6-eNeuron|RTN4R__L5-eNeuron
SHANK1__L6-eNeuron|SLC17A7__L2-L3-eNeuron
SHANK1__L6-eNeuron|SLC17A7__L4-eNeuron
SHANK1__L6-eNeuron|SLC17A7__L5-eNeuron
SHANK1__L6-eNeuron|STX1A__L2-L3-eNeuron
SHANK1__L6-eNeuron|STX1A__L5-eNeuron
SHANK1__L6-eNeuron|SV2A__L5-eNeuron
SLITRK1__L2-L3-eNeuron|ADCY1__L5-eNeuron
SLITRK1__L2-L3-eNeuron|ADCY1__L6-eNeuron
SLITRK1__L2-L3-eNeuron|ADORA1__L5-eNeuron
SLITRK1__L2-L3-eNeuron|CADM3__L5-eNeuron
SLITRK1__L2-L3-eNeuron|CAP1__L5-eNeuron
SLITRK1__L2-L3-eNeuron|CNTNAP1__L5-eNeuron
SLITRK1__L2-L3-eNeuron|CNTNAP1__L6-eNeuron
SLITRK1__L2-L3-eNeuron|EPHB6__L5-eNeuron
SLITRK1__L2-L3-eNeuron|EPHB6__L6-eNeuron
SLITRK1__L2-L3-eNeuron|FLOT1__L5-eNeuron
SLITRK1__L2-L3-eNeuron|GABBR2__L5-eNeuron
SLITRK1__L2-L3-eNeuron|GABBR2__L6-eNeuron
SLITRK1__L2-L3-eNeuron|GLG1__L5-eNeuron
SLITRK1__L2-L3-eNeuron|HRH3__L5-eNeuron
SLITRK1__L2-L3-eNeuron|KCNJ4__L4-eNeuron
SLITRK1__L2-L3-eNeuron|KCNJ4__L5-eNeuron
SLITRK1__L2-L3-eNeuron|LINGO1__L4-eNeuron
SLITRK1__L2-L3-eNeuron|LINGO1__L5-eNeuron
SLITRK1__L2-L3-eNeuron|LINGO1__L6-eNeuron
SLITRK1__L2-L3-eNeuron|NLGN2__L5-eNeuron
SLITRK1__L2-L3-eNeuron|RTN4R__L4-eNeuron
SLITRK1__L2-L3-eNeuron|RTN4R__L5-eNeuron
SLITRK1__L2-L3-eNeuron|SLC17A7__L4-eNeuron
SLITRK1__L2-L3-eNeuron|SLC17A7__L5-eNeuron
SLITRK1__L2-L3-eNeuron|SLC17A7__L6-eNeuron
SLITRK1__L2-L3-eNeuron|STX1A__L5-eNeuron
SLITRK1__L2-L3-eNeuron|STX1A__L6-eNeuron
SLITRK1__L2-L3-eNeuron|SV2A__L5-eNeuron
SLITRK1__L2-L3-eNeuron|SV2A__L6-eNeuron
VEGFA__astrocytes|ADCY1__L2-L3-eNeuron
VEGFA__astrocytes|ADCY1__L5-eNeuron
VEGFA__astrocytes|ADCY1__L6-eNeuron
VEGFA__astrocytes|ADORA1__L5-eNeuron
VEGFA__astrocytes|CADM3__L2-L3-eNeuron
VEGFA__astrocytes|CADM3__L5-eNeuron
VEGFA__astrocytes|CAP1__L5-eNeuron
VEGFA__astrocytes|CNTNAP1__L5-eNeuron
VEGFA__astrocytes|CNTNAP1__L6-eNeuron
VEGFA__astrocytes|EPHB6__L5-eNeuron
VEGFA__astrocytes|EPHB6__L6-eNeuron
VEGFA__astrocytes|FLOT1__L5-eNeuron
VEGFA__astrocytes|GABBR2__L5-eNeuron
VEGFA__astrocytes|GABBR2__L6-eNeuron
VEGFA__astrocytes|GLG1__L5-eNeuron
VEGFA__astrocytes|HRH3__L5-eNeuron
VEGFA__astrocytes|KCNJ4__L2-L3-eNeuron
VEGFA__astrocytes|KCNJ4__L4-eNeuron
VEGFA__astrocytes|KCNJ4__L5-eNeuron
VEGFA__astrocytes|LINGO1__L2-L3-eNeuron
VEGFA__astrocytes|LINGO1__L4-eNeuron
VEGFA__astrocytes|LINGO1__L5-eNeuron
VEGFA__astrocytes|LINGO1__L6-eNeuron
VEGFA__astrocytes|NLGN2__L5-eNeuron
VEGFA__astrocytes|RTN4R__L4-eNeuron
VEGFA__astrocytes|RTN4R__L5-eNeuron
VEGFA__astrocytes|SLC17A7__L2-L3-eNeuron
VEGFA__astrocytes|SLC17A7__L4-eNeuron
VEGFA__astrocytes|SLC17A7__L5-eNeuron
VEGFA__astrocytes|SLC17A7__L6-eNeuron
VEGFA__astrocytes|STX1A__L2-L3-eNeuron
VEGFA__astrocytes|STX1A__L5-eNeuron
VEGFA__astrocytes|STX1A__L6-eNeuron
VEGFA__astrocytes|SV2A__L5-eNeuron
VEGFA__astrocytes|SV2A__L6-eNeuron
